title,system-identifier,publication-date,doi,is-conference,journal-title,journal-id-pbn,journal-id-issn,journal-id-eissn,journal-ministerial-list,journal-points,author-given-names,author-family-name,author-id-system,author-id-pbn,author-id-orcid,author-affiliated-to-unit,author-employed-in-unit
Standard models of abstract intersection theory for operators in Hilbert space,935f441a-3217-47b9-bb85-2784ee3dc89d,2015,10.4064/ba63-2-5,,Bulletin of the Polish Academy of Sciences. Mathematics,,26933,26933,B,13,Yoichi,Uetake,,1480340,,TRUE,TRUE
Statistical division of compressive strength results on the aspect of concrete family concept,c36649bd-b404-4a67-98d8-77af25b49eb9,2014,,,Computers and Concrete,,38807,,A,25,Łukasz,Smaga,200621,3993619,,TRUE,TRUE
Stochastic identity of test result series of the compressive strength of concrete in industrial production conditions,185c2cbc-cf64-4f3e-aacc-b0aa64f0bb43,2015,10.1016/j.acme.2014.06.009,,Archives of Civil and Mechanical Engineering,39171,,,A,30,Łukasz,Smaga,200621,3993619,,TRUE,TRUE
Stochastic Stability in Three-Player Games with Time Delays,ecaf1935-bded-42ed-8bfb-21a7ef91fb1a,2014,10.1007/s13235-014-0115-1,,Dynamic Games and Applications,,43322,43322,A,25,Michał,Matuszak,207482,3993590,,TRUE,TRUE
Strong convergence theorems for three-steps iterations for asymptotically nonexpansive mappings in Banach spaces,0bdda8fb-47e4-4abe-a905-9f518ec6a1cb,2013,10.1186/1687-1812-2013-150,,Fixed Point Theory and Applications,39570,,,A,45,Henryk Teodor,Hudzik,,902327,,TRUE,TRUE
Strong factorization property of Macdonald polynomials and higher-order Macdonald's positivity conjecture,af1b3874-9118-4244-afd3-1c6c62d7581b,2017,10.1007/s10801-017-0750-x,,JOURNAL OF ALGEBRAIC COMBINATORICS,30820,,,A,30,Maciej Wojciech,Dołęga,,3963624,,TRUE,TRUE
Structural Completeness in Relevance Logics,Raftery2016,2016,10.1007/s11225-015-9644-x,,Studia Logica,24164,,,A,20,Kazimierz,Świrydowicz,,1480299,,TRUE,TRUE
Structural properties of time-dependent scheduling problems with the lp norm objective,1233f987-8295-4f07-a762-3cbcba3df8be,2015,10.1016/j.omega.2015.04.015,,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,,27856,,A,45,Wiesław,Kurc,,1480276,,TRUE,TRUE
Structural properties of time-dependent scheduling problems with the lp norm objective,1233f987-8295-4f07-a762-3cbcba3df8be,2015,10.1016/j.omega.2015.04.015,,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,,27856,,A,45,Stanisław Jan,Gawiejnowicz,,3934774,,TRUE,TRUE
Structural results for semigroup subsets defined by factorization properties dependent on Ω functions,03dd5fc1-115d-43ec-8d02-cdf35d25760c,2014,10.1007/s00233-014-9593-0,,SEMIGROUP FORUM,,24024,24024,A,25,Maciej,Radziejewski,095110,1480321,,TRUE,TRUE
Structural transition in random mappings,8f74f1d4-38e1-46e1-8ce4-909ceee4a9ca,2014,,,ELECTRONIC JOURNAL OF COMBINATORICS,,33699,,A,25,Jerzy,Jaworski,005074,1480290,,TRUE,TRUE
Subradial functions and compact embeddings,4c06945b-0280-4d50-b8b6-54c5bb458b02,2014,10.1134/S0081543814010167,,Proceedings of the Steklov Institute of Mathematics,,25001,25001,A,15,Leszek,Skrzypczak,027225,1480337,,TRUE,TRUE
Support functions and subdierentials,e5f00cfd-4511-4ca3-8716-adc38353a599,2016,10.14708/cm.v56i1.1131,,Commentationes Mathematicae,28616,,,B,9,Jerzy Aleksander,Grzybowski,,1480339,,TRUE,TRUE
Support functions and subdierentials,e5f00cfd-4511-4ca3-8716-adc38353a599,2016,10.14708/cm.v56i1.1131,,Commentationes Mathematicae,28616,,,B,9,Ryszard,Urbański,,923977,,TRUE,TRUE
Syntactic Categories and Types: Ajdukiewicz and Modern Categorial Grammars,PX-58de5a39d5de136875003c37,2016,10.1163/9789004311763_004,,Poznań Studies in the Philosophy of the Sciences and the Humanities,,27791,,C,12,Wojciech,Buszkowski,,1480297,,TRUE,TRUE
Tensor products of complete lattices and their application in constructing quantales,946d47af-5f0c-41de-9fa1-77662dbc7d2c,2017,10.1016/j.fss.2016.04.009,,FUZZY SETS AND SYSTEMS,26017,,,A,40,Tomasz,Kubiak,,1480335,,TRUE,TRUE
Testing Normality of Functional Time Series,a26e3b63-3dad-4422-b297-4d48c40390c8,2018,10.1111/jtsa.12281,,JOURNAL OF TIME SERIES ANALYSIS,,25704,25704,A,25,Tomasz Dariusz,Górecki,,924005,,TRUE,TRUE
The 1-2-3-Conjecture for Hypergraphs,ad9e2941-49e8-4d81-bf82-7b96db65fe24,2017,10.1002/jgt.22100,,JOURNAL OF GRAPH THEORY,28527,,,A,30,Maciej Ludwik,Kalkowski,,1480365,,TRUE,TRUE
The 1-2-3-Conjecture for Hypergraphs,ad9e2941-49e8-4d81-bf82-7b96db65fe24,2017,10.1002/jgt.22100,,JOURNAL OF GRAPH THEORY,28527,,,A,30,Michał,Karoński,,1480309,,TRUE,TRUE
The 3-color Ramsey number for a 3-uniform loose path of length 3,PX-57b60dfbc2dcc3b0cb01c589,2015,,,The Australasian Journal of Combinatorics,44726,,,,,Eliza,Jackowska,,4021405,,TRUE,
The analysis of usefulness of locations on the basis of spring barley trials,e548165f-c630-4d36-bee6-b89e84014a45,2018,10.2478/bile-2018-0006,,Biometrical Letters,41334,,,B,12,Jolanta Teresa,Grala-Michalak,,1480324,,TRUE,TRUE
The approximation of tree volume based on measurements of biometric features of standing Scots pine trees,f8e28ec2-facb-47ba-9ded-f4aa6f9b5022,2013,,,Colloquium Biometricum,42778,,,B,8,Jolanta Teresa,Grala-Michalak,,1480324,,TRUE,TRUE
The Ascoli property for function spaces,dd47eb90-ba9c-4442-aa7d-e529e72312b5,2016,10.1016/j.topol.2016.08.026,,TOPOLOGY AND ITS APPLICATIONS,26103,,,A,20,Jerzy,Kąkol,,1480285,,TRUE,TRUE
The Ascoli property for function spaces and the weak topology of Banach and Fréchet spaces,d3fb94c4-3ddb-4b05-ade4-28228b0f068b,2016,10.4064/sm8289-4-2016,,STUDIA MATHEMATICA,24165,,,A,25,Jerzy,Kąkol,027072,1480285,,TRUE,TRUE
The asymptotic behaviour of the counting functions of Ω-sets in arithmetical semigroups,46e8c78c-977a-4771-96ca-e87df643c698,2014,10.4064/aa163-2-7,,ACTA ARITHMETICA,24635,,,A,20,Maciej,Radziejewski,095110,1480321,,TRUE,TRUE
The benefit of the metaphor „contract“ for understanding of concept formation in mathematics.,9f59448a-017d-431d-bd56-2ac3ce6e48b8,2015,10.14708/dm.v36i0.691,,Didactica Mathematicae,,43185,43185,B,10,Edyta Agnieszka,Nowińska,,1480361,,TRUE,TRUE
The Bishop–Phelps–Bollobás and approximate hyperplane series properties,2976fe03-c8c0-4d63-afd7-a1a81ce1a485,2018,10.1016/j.jfa.2017.09.008,,JOURNAL OF FUNCTIONAL ANALYSIS,22861,,,A,40,Mieczysław,Mastyło,,971105,,TRUE,TRUE
The chromatic number of random intersection graphs,c8fb599a-b518-4e47-8226-ec007fd5c580,2017,10.7151/dmgt.1955,,Discussiones Mathematicae Graph Theory,43284,,,A,15,Katarzyna Natalia,Rybarczyk-Krzywdzińska,,1480355,,TRUE,TRUE
"The completion of the space of convex, bounded sets with respect to the Demyanov metric",edad382c-83ae-4a37-8956-3bb8aa08aa8b,2013,,,Demonstratio Mathematica,28959,,,B,11,Jerzy Aleksander,Grzybowski,,1480339,,TRUE,TRUE
The complexity of 2-coloring and strong coloring in uniform hypergraphs of high minimum degree,0b5c8cd3-8820-4b35-95ad-e57032f8d870,2013,,,DISCRETE MATHEMATICS AND THEORETICAL COMPUTER SCIENCE,,47793,,A,20,Edyta Barbara,Szymańska,,1480326,,TRUE,TRUE
The Complexity of Almost Perfect Matchings and Other Packing Problems in Uniform  Hypergraphs with High Codegree,a1e9d657-b2a6-467c-9ea8-4c8427478669,2013,10.1016/j.ejc.2011.12.009,,EUROPEAN JOURNAL OF COMBINATORICS,26520,,,A,30,Edyta Barbara,Szymańska,,1480326,,TRUE,TRUE
The concept of maintenance sustainability performance assessment by integrating balanced scorecard with non-additive fuzzy integral,94af44dc-dc81-4c50-8246-4898ae41e63c,2018,10.17531/ein.2018.4.16,,Eksploatacja i Niezawodność - Maintenance and Reliability,37485,,,A,25,Patryk,Żywica,,3992437,,TRUE,TRUE
"The contribution of gender differences in motor, behavioral and cognitive features to functional capacity, independence and quality of life in patients with Huntington's disease",27df25f0-a10a-44c8-b30c-81ba2817ce28,2018,10.1016/j.parkreldis.2018.01.006,,PARKINSONISM & RELATED DISORDERS,35709,,,A,35,Michał Krzysztof,Ren,,1480354,,TRUE,TRUE
The coupling method for inhomogeneous random intersection graphs,e737ddbf-f498-48da-8157-a2201c297bfd,2017,,,ELECTRONIC JOURNAL OF COMBINATORICS,33699,,,A,25,Katarzyna Natalia,Rybarczyk-Krzywdzińska,,1480355,,TRUE,TRUE
The Daugavet property in rearrangement invariant spaces,25e089df-cbac-4887-a93b-5d3a8d4562df,2015,10.1090/S0002-9947-2014-06166-7,,Boletín de la Sociedad Matemática Mexicana,,36375,,,,Mieczysław,Mastyło,027096,971105,,TRUE,TRUE
The Degree of Regularity of the Equation  ∑ n i = 1 x i = ∑ n i = 1 y i + b,9818f1b1-d677-4f94-a92f-f1ca8a24aa29,2017,,,Moscow Journal of Combinatorics and Number Theory,,55985,,,,Tomasz,Schoen,,1480313,,TRUE,TRUE
The Degree of Regularity of the Equation  ∑ n i = 1 x i = ∑ n i = 1 y i + b,9818f1b1-d677-4f94-a92f-f1ca8a24aa29,2017,,,Moscow Journal of Combinatorics and Number Theory,,55985,,,,Katarzyna Emilia,Taczała,,4021416,,TRUE,
The dual of the locally convex space Cp(X),17ca819f-8d7d-4170-ab98-3d8f34e8192f,2014,10.7169/facm/2014.50.2.11,,"Functiones et Approximatio, Commentarii Mathematici",,42519,42519,B,14,Jerzy,Kąkol,027072,1480285,,TRUE,TRUE
"The Dynamics and Strength of Linkages between the Stock Markets in the Czech Republic, Hungary and Poland after their EU Accession",PBN-R:612570,2013,,,Dynamic Econometric Models,42566,,,B,13,Ryszard,Doman,,1480303,,TRUE,TRUE
The fixed point property of Orlicz sequence spaces equipped with the p-Amemiya norm,9654d725-c522-4a14-a646-254953f647bc,2013,10.1186/1687-1812-2013-340,,Fixed Point Theory and Applications,39570,,,A,45,Henryk Teodor,Hudzik,,902327,,TRUE,TRUE
The formulas for the representation of functions of two variables as a difference of sublinear functions,45f211d4-2f1f-40e7-bbab-d87bcdfdd799,2018,10.1080/02331934.2018.1491572,,OPTIMIZATION,26892,,,A,25,Jerzy Aleksander,Grzybowski,,1480339,,TRUE,TRUE
The formulas for the representation of functions of two variables as a difference of sublinear functions,45f211d4-2f1f-40e7-bbab-d87bcdfdd799,2018,10.1080/02331934.2018.1491572,,OPTIMIZATION,26892,,,A,25,Ryszard,Urbański,,923977,,TRUE,TRUE
"The gauge action, DG Lie algebras and identities for Bernoulli numbers",PX-5aa6d757d5deb0184bfd910d,2017,10.1515/forum-2015-0257,,FORUM MATHEMATICUM,31001,,,A,30,Jose Gabriel,Carrasquel Vera,,4003498,,TRUE,TRUE
The influence of the Sakoe-Chiba band size on time series classification,PBN-R:905465,2019,10.3233/JIFS-18839,,JOURNAL OF INTELLIGENT & FUZZY SYSTEMS,33405,,,,,Tomasz Dariusz,Górecki,,924005,,TRUE,TRUE
The influence of the Sakoe–Chiba band size on time series classification,c0b7513b-090f-4b90-9546-2d80e404a75b,2018,10.3233/JIFS-18839,,JOURNAL OF INTELLIGENT & FUZZY SYSTEMS,33405,,,A,25,Tomasz Dariusz,Górecki,,924005,,TRUE,TRUE
The Laitinen Conjecture for finite non-solvable groups,4650b5a1-724e-455e-b22a-39a800e573b1,2013,10.1017/S0013091512000223,,PROCEEDINGS OF THE EDINBURGH MATHEMATICAL SOCIETY,,22135,22135,A,25,Krzysztof,Pawałowski,027140,1480295,,TRUE,TRUE
The mineralization effect of wheat straw on soil properties described by MFPC analysis and other methods,66b8924f-d94b-400d-bce2-f98a6f08ae73,2016,,,Biometrical Letters,41334,,,B,12,Mirosław,Krzyśko,027331,915410,,TRUE,TRUE
The mineralization effect of wheat straw on soil properties described by MFPC analysis and other methods,66b8924f-d94b-400d-bce2-f98a6f08ae73,2016,,,Biometrical Letters,41334,,,B,12,Waldemar,Wołyński,027270,923993,,TRUE,TRUE
The minimal number of monochromatic Schur tuples in a cyclic group,3c02d573-19d1-4b45-ba12-5f0fbaf920eb,2018,10.7169/facm/1724,,"Functiones et Approximatio, Commentarii Mathematici",42519,,,B,14,Katarzyna,Taczała,,4021416,,TRUE,TRUE
The multipartite Ramsey number for the 3-path of length three,f0bc05b0-b26f-4c5d-8c01-7559c2949b2e,2018,10.1016/j.disc.2018.01.015,,DISCRETE MATHEMATICS,22082,,,A,25,Tomasz,Łuczak,,1480343,,TRUE,TRUE
The multipartite Ramsey number for the 3-path of length three,f0bc05b0-b26f-4c5d-8c01-7559c2949b2e,2018,10.1016/j.disc.2018.01.015,,DISCRETE MATHEMATICS,22082,,,A,25,Joanna,Polcyn-Lewandowska,,1480370,,TRUE,TRUE
The multiplier algebra of the noncommutative Schwartz space,50498dca-6d25-47d8-977b-8ec186b50bfb,2017,10.1215/17358787-2017-0007,,Banach Journal of Mathematical Analysis,39998,,,A,30,Tomasz Jan,Ciaś,,3994330,,TRUE,TRUE
The multiplier algebra of the noncommutative Schwartz space,50498dca-6d25-47d8-977b-8ec186b50bfb,2017,10.1215/17358787-2017-0007,,Banach Journal of Mathematical Analysis,39998,,,A,30,Krzysztof,Piszczek,,1480347,,TRUE,TRUE
The multisublinear maximal type operators in Banach function lattices,8f873f8a-d751-4907-85bd-9407019107bc,2015,10.1016/j.jmaa.2014.07.027,,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,22916,,,A,40,Mieczysław,Mastyło,027096,971105,,TRUE,TRUE
THE NON-COMMUTATIVE SCHWARTZ SPACE IS WEAKLY AMENABLE,PX-58d58083d5dee8a5c51b0b04,2016,10.1017/S0017089516000264,,GLASGOW MATHEMATICAL JOURNAL,22390,,,A,20,Krzysztof,Piszczek,,1480347,,TRUE,TRUE
The non-commutative Schwartz space is weakly amenable,d1f46d25-5af7-4996-94f6-57cabfb0579c,2017,10.1017/S0017089516000264,,GLASGOW MATHEMATICAL JOURNAL,22390,,,A,20,Krzysztof,Piszczek,,1480347,,TRUE,TRUE
"The quasidifferential calculus, separation of convex sets and the demyanov difference",a27471b3-5acc-4a90-8cd4-ec8ad78a86b3,2018,10.21638/11701/spbu10.2018.103,,Vestnik St. Petersburg University: Mathematics,33368,,,,,Ryszard,Urbański,,923977,,TRUE,TRUE
"The quasidifferential calculus, separation of convex sets and the demyanov difference",a27471b3-5acc-4a90-8cd4-ec8ad78a86b3,2018,10.21638/11701/spbu10.2018.103,,Vestnik St. Petersburg University: Mathematics,33368,,,,,Jerzy Aleksander,Grzybowski,,1480339,,TRUE,TRUE
The Ramsey Numbers for A Triple of Long Cycles,d1497bc9-4312-4058-97a2-cba4abc0b3e0,2018,10.1007/s00493-016-2433-y,,COMBINATORICA,26650,,,A,35,Tomasz,Łuczak,,1480343,,TRUE,TRUE
The rational sectional category of certain maps,55fb1cef-9184-49d0-af7f-a9f37de87271,2017,10.2422/2036-2145.201510_020,,ANNALI DELLA SCUOLA NORMALE SUPERIORE DI PISA-CLASSE DI SCIENZE,28798,,,A,40,Jose Gabriel,Carrasquel Vera,,4003498,,TRUE,TRUE
The splitting relation for Fréchet spaces over non-archimedean fields,c6307d2d-186d-4de0-b76f-1b42f0e11013,2014,10.1515/forum-2011-0089,,FORUM MATHEMATICUM,,31001,,A,30,Wiesław,Śliwa,095325,1480342,,TRUE,TRUE
The Stickelberger splitting map and Euler systems in the K-theory of number fields,a9f3bcf7-6e29-41c6-ac6a-9299fadeecec,2013,10.1016/j.jnt.2011.05.019,,JOURNAL OF NUMBER THEORY,22954,,,A,20,Grzegorz Marian,Banaszak,,1480338,,TRUE,TRUE
The strong Pytkeev property for topological groups and topological vector spaces,e4cad602-7d6a-4129-bafb-d8216e309fd4,2014,10.1007/s00605-014-0639-x,,MONATSHEFTE FUR MATHEMATIK,23327,,,A,25,Jerzy,Kąkol,027072,1480285,,TRUE,TRUE
Three ancient hormonal cues co-ordinate shoot branching in a moss,2789761a-3e4f-48dd-9ba7-e57541b88d60,2015,10.7554/eLife.06808,,eLife,49799,,,A,45,Wojciech,Pałubicki,,3984854,,,TRUE
Tight bounds on additive Ramsey-type numbers,92366a27-151a-44b7-9d6d-60572b943701,2017,10.1112/jlms.12081,,JOURNAL OF THE LONDON MATHEMATICAL SOCIETY-SECOND SERIES,23171,,,A,35,Tomasz,Schoen,,1480313,,TRUE,TRUE
Toeplitz operators on the space of real analytic functions: The Fredholm property,484224cc-1c36-474f-a194-aeebf25faf99,2018,10.1215/17358787-2017-0022,,Banach Journal of Mathematical Analysis,39998,,,A,30,Paweł Jan,Domański,,969017,,TRUE,TRUE
Toeplitz operators on the space of real analytic functions: The Fredholm property,484224cc-1c36-474f-a194-aeebf25faf99,2018,10.1215/17358787-2017-0022,,Banach Journal of Mathematical Analysis,39998,,,A,30,Michał,Jasiczak,,3934878,,TRUE,TRUE
Top degree part in b-conjecture for unicellular bipartite maps,03abc290-6276-4253-a751-2e14acb55ab1,2017,,,ELECTRONIC JOURNAL OF COMBINATORICS,33699,,,A,25,Maciej Wojciech,Dołęga,,3963624,,TRUE,TRUE
Topological complexity and efficiency of motion planning algorithms,8cd17d8e-df53-452d-9ac5-13cbce2b4ff5,2018,10.4171/rmi/1039,,REVISTA MATEMATICA IBEROAMERICANA,26752,,,A,35,Zbigniew,Błaszczyk,,3953410,,TRUE,TRUE
Topological complexity and efficiency of motion planning algorithms,8cd17d8e-df53-452d-9ac5-13cbce2b4ff5,2018,10.4171/rmi/1039,,REVISTA MATEMATICA IBEROAMERICANA,26752,,,A,35,Jose Gabriel,Carrasquel Vera,,4003498,,TRUE,TRUE
Turán numbers for 3-uniform linear paths of length 3,4e145e82-c40f-4358-9604-657e52ce40ea,2016,,,ELECTRONIC JOURNAL OF COMBINATORICS,,33699,33699,A,25,Joanna,Polcyn-Lewandowska,106630,1480370,,TRUE,TRUE
Turán numbers for 3-uniform linear paths of length 3,4e145e82-c40f-4358-9604-657e52ce40ea,2016,,,ELECTRONIC JOURNAL OF COMBINATORICS,,33699,33699,A,25,Andrzej,Ruciński,009540,1480332,,TRUE,TRUE
Turán numbers for 3-uniform linear paths of length 3,4e145e82-c40f-4358-9604-657e52ce40ea,2016,,,ELECTRONIC JOURNAL OF COMBINATORICS,,33699,33699,A,25,Eliza Agata,Jackowska-Boryc,,4021405,,TRUE,
Twists and resonance of L-functions,74460ce3-2d08-405e-af6c-c47851489d43,2016,10.4171/JEMS/616,,JOURNAL OF THE EUROPEAN MATHEMATICAL SOCIETY,36717,,,A,45,Jerzy,Kaczorowski,005746,969486,,TRUE,TRUE
"Twists and resonance of L-functions, II",e9404987-8cbc-41c3-a337-d8b3db74fc86,2016,10.1093/imrn/rnw014,,INTERNATIONAL MATHEMATICS RESEARCH NOTICES,,33614,33614,A,40,Jerzy,Kaczorowski,,969486,,TRUE,TRUE
"Twists, Euler products and a converse theorem for L-functions of degree 2",f196d6fb-1010-4b4e-ad15-a262d10ec4c5,2015,10.2422/2036-2145.201301_003,,ANNALI DELLA SCUOLA NORMALE SUPERIORE DI PISA-CLASSE DI SCIENZE,28798,,,A,40,Jerzy,Kaczorowski,,969486,,TRUE,TRUE
Two-Weight Norm Estimates for Multilinear Fractional Integrals in Classical Lebesgue Spaces,b81c205c-c520-4f24-a105-3f4a6da3c254,2015,10.1515/fca-2015-0066,,Fractional Calculus and Applied Analysis,,49340,,A,45,Mieczysław,Mastyło,,971105,,TRUE,TRUE
Unboundedness properties of smoothness Morrey spaces of regular distributions on domains,PX-5aa6d32cd5deb0184bfd90c6,2017,10.1007/s11425-017-9113-9,,Science China-Mathematics,39476,,,A,25,Leszek,Skrzypczak,,1480337,,TRUE,TRUE
Uniform rotundity in every direction of Orlicz function spaces equipped with the p-Amemiya norm,98bf3982-ced7-49aa-b705-05cc546b6c5d,2019,10.1007/s13348-018-0220-3,,Collectanea Mathematica,21948,,,,,Radosław,Kaczmarek,,1480356,,TRUE,TRUE
Uniform rotundity of Orlicz function spaces equipped with the p-Amemiya norm,850c1e59-53a4-49cc-8e0f-33023a2ce54a,2018,10.1002/mana.201700025,,MATHEMATISCHE NACHRICHTEN,23231,,,A,30,Radosław,Kaczmarek,,1480356,,TRUE,TRUE
Uniquely E-optimal designs with n= 2 (mod 4) correlated observations,37da011f-7699-4790-8467-7e6a93cacc39,2015,10.1016/j.laa.2014.08.022,,LINEAR ALGEBRA AND ITS APPLICATIONS,,23149,,A,30,Łukasz,Smaga,200621,3993619,,TRUE,TRUE
Up-scaling of impact dependent loss distributions: a hybrid convolution approach for flood risk in Europe,2024acd0-e141-4a31-8595-260ea9c09407,2014,10.1007/s11069-013-0885-6,,NATURAL HAZARDS,,30663,30663,A,30,Maciej,Radziejewski,095110,1480321,,TRUE,TRUE
Upper bounds on the minimum size of Hamilton saturated hypergraphs,67f47552-d33c-48f2-960c-73f33fb95e54,2016,,,ELECTRONIC JOURNAL OF COMBINATORICS,,33699,33699,A,25,Andrzej,Ruciński,,1480332,,TRUE,TRUE
Use of functional cluster analysis of CPTU data for assessment of a subsoil rigidity,a82a6cec-dd80-4fa2-8ce5-47d166123d22,2018,10.2478/sgem-2018-0017,,Studia Geotechnica et Mechanica,25545,,,B,12,Waldemar,Wołyński,,923993,,TRUE,TRUE
Using a virtual learning environment as a key to the development of innovative medical education,92e0606f-7226-4516-84b3-ee0a238f1f93,2014,10.2478/slgr-2014-0048,,"Studies in Logic, Grammar and Rhetoric",29900,,,C,15,Wojciech,Kowalewski,071116,1480310,,TRUE,TRUE
Using derivatives in a longest common subsequence dissimilarity measure for time series classification,e92fd2e9-907c-4800-8452-2c85b7d38f63,2014,10.1016/j.patrec.2014.03.009,,PATTERN RECOGNITION LETTERS,,26176,,A,30,Tomasz Dariusz,Górecki,,924005,,TRUE,TRUE
Using derivatives in time series classification,PBN-R:311274,2013,,,DATA MINING AND KNOWLEDGE DISCOVERY,36137,,,A,40,Tomasz,Górecki,,924005,,TRUE,FALSE
Using derivatives in time series classification,PBN-R:311274,2013,,,DATA MINING AND KNOWLEDGE DISCOVERY,36137,,,A,40,Maciej,Łuczak,,1210139,,FALSE,FALSE
Value distribution for the derivatives of the logarithm of $L$-functions from the Selberg class in the half-plane of absolute convergence,647d3204-83dc-4ce9-9c4d-1c1acf15ad21,2016,10.1016/j.jmaa.2015.08.003,,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,22916,,,A,40,Łukasz,Pańkowski,200016,1480364,,TRUE,TRUE
Vector measures with values in ℓ∞(Γ) and interpolation of Banach lattices,237bfde2-d962-46c2-bdeb-f7b3eb0f1751,2018,,,JOURNAL OF CONVEX ANALYSIS,,31165,,A,30,Radosław,Szwedek,124483,1480353,,TRUE,TRUE
W sprawie uwag Pana Piotra Kozaka dotyczących mojej książki,b49c0eae-c16c-467e-9c94-bf34f88727b8,2018,,,Studia Semiotyczne,25547,,,C,10,Kazimierz,Świrydowicz,,1480299,,TRUE,TRUE
Wald-type statistics using {2}-inverses for hypothesis testing in general factorial designs,4e9cca49-7984-476d-b2d5-c687c23e4497,2015,10.1016/j.spl.2015.08.024,,STATISTICS S PROBABILITY LETTERS,,26158,,A,20,Łukasz,Smaga,200621,3993619,,TRUE,TRUE
"Weak subdifferential/superdifferential, weak exhausters and optimality conditions",4cebec9d-e77d-464f-a488-56f980839e5a,2015,10.1080/02331934.2014.929682,,OPTIMIZATION,26892,,,A,25,Jerzy Aleksander,Grzybowski,,1480339,,TRUE,TRUE
